source,target
001111000010111000010011111100000001001000000011000010000111111000,000101000010011000010011111100000001000000000011000010000111100000
001111000010111000010011111100000001001000000011000010000111111000,000111000010111000010011111100000001001000000011000010000111100000
001111000010111000010011111100000001001000000011000010000111111000,000111000010111000010011111100000001000000000011000010000111100000
001111000010111000010011111100000001001000000011000010000111111000,000101000010111000010011111100000001000000000011000010000111100000
001111000010111000010011111100000001001000000011000010000111111000,000111000010111000010011111100000001001000000011000010000111100000
001111000010111000010011111100000001001000000011000010000111111000,001111000010111000010011111100000001001000000011000010000111101000
001111000010111000010011111100000001001000000011000010000111111000,001111000010111000010011111100000001001000000011000010000111011000
001111000010111000010011111100000011001001100011010011010111111011,000111000010111000010011111100000000000000000000000010000011100000
001111000010111000010011111100000011001001100011010011010111111011,001111000010111000010011111100000011001001100011010011010111000011
001111000010111000010011111100000011001001100011010011010111111011,001111000010111000010011111100000001001000000011000010000111111000
001111000010111000010111111110100011010001100111111011100011000000,001111000010111000010111111110100011010001100111111010100011000000
001111000010111000010111111110100011010001100111111011100011000000,000111000010111000010111111110100001010001100111101010100011000000
001111000010111000010111111110100011010001100111111011100011000000,001111000010111000010111111110100011010000100111111011100011000000
001111000010111000010111111110100011010001100111111011100011000000,001111000010111000010011111110100011010001100111101011100011000000
101111000010111000111011111110100011000001100111111111110000000000,101111000010111000111011111110100011000001000111111111110000000000
101111000010111000111011111110100011000001100111111111110000000000,101111000010111000111011111110100011000001000111111111110000000000
101111000010111000111011111110100011000001100111111111110000000000,101111000010111000111011111110100011000001000111111111110000000000
101111000010111000111011111110100011000001100111111111110000000000,101111000010111000111011111110100011000001000111111111110000000000
101111000010111000111011111110100011000001100111111111110000000000,101111000010111000111011111110100011000001000111111111110000000000
101111000010111000111011111110101011000001100111111111110000000000,101111000010111000111011111110100011000001100111111111110000000000
101111000010111000011111111110100011000001100111111111110000000000,100111000010111000010111111110100011000001100111111111110000000000
101111000010111000011111111110100011000001100111111111110000000000,001111000010111000011011111110100011000001100111111111110000000000
101111000010111000111111111110100011000001100111111111110000000000,001111000010111000110011111110100011000001100111111111110000000000
101111000010111000111111111110100011000001100111111111110000000000,101111000010111000011111111110100011000001100111111111110000000000
101111000010111000111111111110100011000001100111111111110000000000,101111000010111000111011111110100011000001100111111111110000000000
101111000010111000011011111110100011000001100111111111110000001000,101111000010111000011011111110100011000001100111111111100000001000
101111000010111000011011111110100011000001100111111111110000001000,001110000010111000010011111110100011000001100111111111110000000000
101111000010111000011011111110100011000001100111111111100000001000,100111000010111000010011111110100000000000000000000000000000000000
101111000010111000010011111110000011000001000111111111000000000000,101111000010111000010011111110000011000001000111111101000000000000
101111000010111000111011111110100011000001100111111111100000001000,101111000010111000110011111110000011000001000111111111000000000000
101111000010111000111011111110100011000001100111111111100000001000,101111000010111000011011111110100011000001100111111111100000001000
101111000010111000111011111110100011000001100111111111100000001000,101111000010111000110011111110100001000000000011111110000000000000
101111000010111000111011111110100011000001100111111111100000001000,101111000010111000010011111110000011000001000111111111000000000000
101111000010111000010011111110101001000001100111111111100000001000,100101000010111000010011111110100001000000100111111111100000000000
101111000010111000010011111110100001000001100111111111100000001000,101111000010111000010011111110100001000001100111111111100000000000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001100111111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001100111111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001100111111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001000101111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,000101000010111000010011111110100001000001000001111011100000000000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001000101111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001100111111111100000001000
101111000010111000010011111110101001000001100111111111100000001000,101111000010111000010011111110100001000001000111111111100000001000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
000000000010001000010010101100000000000000000000000000001000000000,000000000010001000010010101100000000000000000000000000000000000000
101111000010111000110011111110100011000001000011110111101011000011,000101000010111000010011111100000000000000000000000000000000000000
101111000010111000110011111110100011000001000011110111101011000011,000000000010001000010010101100000000000000000000000000000000000000
101111000010111000110011111110100011000001000011110111101011000011,101111000010111000110011111110100011000001000011110111100011000011
101111000010111000110011111110100011000001000011110111101011000011,000101000010111000010011111100000000000000000000000000000000000000
101111000010111000110011111110100011000001000011110111101011000011,000000000010001000010010101100000000000000000000000000001000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000111011111110101011000001100111111111110000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000111011111110100011000001100111111111110000000000
101111000010111000111111111110101011000001100111111111111011001011,001111000010111000010011111100000000000000000001000011000000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000111111111110100011000001100111111111110000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000011011111110100011000001100111111111110000001000
101111000010111000111111111110101011000001100111111111111011001011,100111000010111000011011111110100011000001100111111111110000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000111011111110100001000001100111111111000000000000
101111000010111000111111111110101011000001100111111111111011001011,000110000010001000010011111100000000000000000000000000000000000000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000111011111110100011000001100111111111100000001000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000010011111110101001000001100111111111100000001000
101111000010111000111111111110101011000001100111111111111011001011,101111000010111000110011111110100011000001000011110111101011000011
101111000010111000110011111110100011010001101111011111100011000011,100111000010111000110011111110100011010001101111011111100011000011
101111010010111000110011111110101001010001101111111111100011000011,101111000010111000110011111110101001010001101111111111100011000001
101111010010111000110011111110101001010001101111111111100011000011,101111010010111000110011111110101001010001101111111111100011000010
101111010010111010110011111110101001010001101111111111100011000011,101111000010111000110011111110101001010001101111111111100011000011
101111010010111010110011111110101001010001101111111111100011000011,101111010010111010110011111110101001010001101111111111100011000010
101111010010111010110011111110101011010001101111111111100011000011,101111000010111000110011111110100011000001100011110111100011000000
101111010010111010110011111110101011010001101111111111100011000011,101111010010111010110011111110101001010001101111111111100011000011
101111010010111010110011111110101011010001101111111111100011000011,101111010010111000110011111110101001010001101111111111100011000011
101111011110111000010011111100101001010001101111111111111011001000,101111011110111000010011111100101001010001101111111111110011001000
101111011110111000010011111100101001010001101111111111111011001000,101111011110111000010011111100100001010001101111111111111011001000
101111011110111000010011111100101001010001101111111111111011001000,101111011110110000010011111100101001010001101111111111110011001000
101111011110111000010011111110101001010001101111111111111011001000,101111000010111000010011111110101001010001101111111111111011001000
101111011110111000010011111100101001010001101111111111111011001000,101110011110111000010011111100100001010001101111111111110011001000
101111011110111000010011111100101001010001101111111111111011001000,101111011110111000010011111100100001010001101111111111111011001000
101101000010111000010011111100101000000000000000110000000001001000,101101000010111000010011111100101000000000000000100000000001001000
101101000010111000010011111100101000000000000000110000000001001000,101101000010111000010011111100100000000000000000100000000001001000
101101000010111000010011111100101000000000000000110000000001001000,101101000010111000010011111100100000000000000000110000000001001000
101111000110111010110011111110100001010001101111111111100011000000,101111000010111010110011111110100001010001101111111111100011000000
101111000110111010110011111110100001010001101111111111100011000000,000011000100001010110010111110100001010000100110111111000001000000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111110101001010001101011111110100011001000
101111011110111000010011111110101000010001101011111111100011001000,101111011110111000010011111110100000010001101011111101100011001000
101111011110111000010011111100101001010001101011111111100011001000,101111011110111000010011111100101001010001101010111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111110100001010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,001010011110010000000001100100001001010001101011111111100001001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111110100001010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000000011111110101001010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111110100001010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111110101000010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111100101001010001101011111111100011001000
101111011110111000010011111110101001010001101011111111100011001000,101111011110111000010011111100101001010001101011111111100011001000
101111000010111000110011111110101001010001101111111111100011000000,100111000010111000010011111110100001010001101111111111100011000000
101111000010111000110011111110101001010001101111111111100011000000,101111000010111000110011111110101001010001001111111111100011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001010001001101011011100001000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101000010001001101110011100011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001010001001101111011100001000000
101111011110111010110011111110101001010001001101111011100011000000,100110001100111010010010001110100000010000001000101011100011000000
101111011110111010110011111110101001010001001101111011100011000000,101011011110111010110011111110101000010001001101101011100011000000
101111011110111010110011111110101001010001001101110011100000001000,101111011110111010110011111110101001010001001001100011100000000000
101111011110111010110011111110101001010001001101110011100000001000,101111011110111010010011111110100001000001001101010011000000001000
101111011110111010110011111110101001000001001001100111100001000000,101111011110111010110011111110101000000000001001000010000000000000
101111011110111010110011111110101001000001001001100111100001000000,101111011110111010110011111110100000000000001001000010100000000000
101111011110111010110011111110101001000001001001100111100001000000,101111011110111010110011111110100000000000000000000000100000000000
101111011110111010110011111110100011010001011111111111100001000000,101111011110111010110011111110100001010001011011111111100000000000
101111011110111010110011111110100011010001011111111111100001000000,101111011110111010110011111110100011010001011111111101100001000000
101111011110111010110011111110100001000000001001100111100000000000,101111011110111010010011111110100001000000001001100111100000000000
101111011110111010110011111110100001000001001001101111100000000000,101111011110111010110011111110100001000001001001100111100000000000
100101011110111010010011111110100001010001001001101111100000000000,100101011110111010010011111110100000010001001001101111100000000000
100101011110111010010011111110100001010001001001101111100000000000,000001011110111010000001110100100001010001001001101011100000000000
100101011110111010010011111110100001010001001001101111100000000000,100101001110111010000001010100100000010001001001101111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000001001001100111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000000001001101111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000000001001100111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000001001001101111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000000001001100111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101111011110111010110011111110100001000000001001100111100000000000
101111011110111010110011111110100001010001001001101111100000000000,101010011110100010100010001110100000000000001000100100100000000000
101111011110111010110011111110100001010001001001101111100000000000,100101011110111010010011111110100001010001001001101111100000000000
101111011110111010110011111110101001010001001101111001100011000000,101011011110111010110011101110101001010000001101101001000001000000
101111011110111010110011111110101001010001001101111001100011000000,101101011100101010110011111100001000000001001001110000100010000000
101111011110111010110011111110101001000000000001100011100011000000,101111011110111010110011111110101001000000000001100011100000000000
101111011110111110110011111110101001000001010001100011000000000000,101111011110111010110011111110101001000001010001100011000000000000
101111011110111110110011111110101001000001010001100011000000000000,101111011110111010110011111110101001000001010001100011000000000000
101111011110111110110011111110101001000001011001111011000001000000,101111011110111010110011111110101001000001001001111011000001000000
101111011110111110110011111110101001000001011001111011000001000000,101111011110111010110011111110101000000001000001110011000001000000
101111011110111110110011111110101001000001011001111011000001000000,101111011110111110110011111110101001000001010001100011000000000000
101111011110111110110011111110101001000001011001111011000001000000,101111011110011010000001011100101001000001000001100001000000000000
101111011110111110110011111110101001000001011001111011100011000000,101111011110111010110011111110101001000000000001100011100011000000
101111011110111110110011111110101001000001011001111011100011000000,101111011110111110110011111110101001000001011001111011000001000000
101111011110111010110011111110101001010001000101110011100000000000,101111011110111010110011111110100000010000000001100011000000000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010110011111110101001000001000101110011000010000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010010011111110100000000000000001100011100010000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010110011111110101000010001000111110011000011000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010110011111110101001010001000101110011100011000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010110011111110101001010001000101110011100000000000
101111011110111010110011111110101001010001000111110111100011000000,101111011110111010110011111110101001000001000101110101000011000000
101111011110111010110011111110101001010001001101111011000011000000,100101011110111010010011111110100001010001000101111011000010000000
101111011110111010110011111110101001010001001101111011000011000000,100101011110111010010011111110100001010001000101111011000010000000
101111011110111010110011111110101001010001001101101011000011000000,101111011110011010100001110110101001010001001101101011000011000000
101111011110111010110011111110101001010001001101111011000011000000,101111011110111010110011111110101001010001001101101011000011000000
101111011110111010110011111110101001010001001101111011000011000000,101111011110111010110011111110101001010001001101101011000011000000
101111011110111010110011111110101001010001001101111011000011000000,101111011110111010110011111110101001010001001101101011000011000000
101111011110111010110011111110101001010001001101111011000011000000,100101011110111010010011111110101001010001000101101011000011000000
101111011110111010110011111110101001010001001101111011000011000000,101110011110110010010011101110101001000001001001111011000001000000
101111011110111010110011111110101001010000001001000011100001000000,101111011110111010000001110110100001010000001001000011100001000000
101111011110111010110011111110101001010000001001000011100001000000,101111011110111010110011111110101001010000000001000011100001000000
101111011110111010110011111110101001010000001001000011100001000000,101111011110111010110011111110101001010000000001000011100001000000
101111011110111010110011111110101001010000001001010011100001000000,101111011110111010110011111110101000010000001001010011100001000000
101111011110111010110011111110101001010000001001010011100001000000,101111011110111010110011111110101000010000001001010011100001000000
101111011110111010110011111110101001010000001001010011100001000000,101111000110111010010011111110101000010000001001010011100001000000
101111011110111010110011111110101001010000001001010011100001000000,101111011110111010010011111110101001010000001001010011100001000000
101111011110111010110011111110101001010000001001010011100001000000,101111011110111010110011111110101001010000001001000011100001000000
101111011110111010110011111110101001000001001101101011100011000000,101111011100111010110011111110101001000001001001100001000011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001010000001001010011100001000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001000001001101101011100011000000
101111011110111010110011111110100001000001001101010011000001000000,101111011110111010110011111110100001000000001101010011000000000000
101111011110111010110011111110101011000001001111010011100001000000,101110011110111010110010101110101011000001001011010011100001000000
101111011110111010110011111110101011000001001111010011100001000000,101111011110111010110011111110100001000001001101010011100001000000
101111011110011010110011111110100001000001001101010011000000000000,101111011110011010000011100110100001000001001001010011000000000000
101111011110111010110011111110100001000001001101010011000000001000,101111011110111010010011101110100001000001001101010011000000001000
101111011110111010110011111110100001000001001101010011000000001000,101111011110111010110011111110100001000000001101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110101001010001001101011011000011000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110101001010001001101011011000011000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010100011111110101001010001001101011011000001000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111110110011111110101001010001001101011011000001000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110100001000001001101010011000001000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110101011000001001111010011100001000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110101001000001001101010011000001000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110100001000001001101010011000010000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011101110100001000001001101010011000010000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110100001000001000101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110011010110011111110100001000001001101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110100001000001001101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110011010110011111110100001000001001101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110011010110011111110100001000001001101010011000000000000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010110011111110100001000001001101010011000000001000
101111011110111110110011111110101011010001001111011011100011001000,101111011110111010010011111110101000000001001101000011000000000000
101111011110111010110011111110101001010001001101101011100011000000,101111011110111010110011111110100001010001001101101011100011000000
101111011110111010110011111110101001010001001101101011100011000000,101111011110111010110011111110101001010001001101100011100011000000
101111011110111010110011111110101001010001001101101011100011000000,101111011110111010110011111110100001010001001101101011100011000000
101111011110111010010011111110100001010001000001010011100000001000,100101011110111010010011111110100000010001000001010011100000000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010110011111110100001010001000001000011100000000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010110011111110100001010001000001000011000001000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010110011111110100001010001000001000011100000000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010010011111110100001010001000001010001100000000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010010011111110100001010001000001010011100000000000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010010011111110100001010001000001010011100000001000
101111011110111010110011111110100001010001000001010011100001001000,101111011110111010110011111110100001010001000001000011100000000000
101111011110111010110011111110101001010001001101111011100011001000,101111011110111010010011111110101001010001001101111011100011001000
101111011110111010110011111110101001010001001101111011100011001000,101111011110111010110011111110100001010001000001010011100001001000
101111011110111010110011111110101001010001001101111011100011001000,101111011110111010110011111110100001010001001101111011100011000000
101111011110111010110011111110101001000001001101110011100011000000,101111011110111010110011111110101001000001001101110010100001000000
101111011110111010110011111110101001010001000101010011100011000000,101111011110111010100001110110101001000001000101010011100011000000
101111011110111010110011111110101001010001000101010011100011000000,101111011110111010100001110110101001010001000101010011100011000000
101111011110111010110011111110101001010001001101111011100011000000,000110000010111000010011111100000000000000000000000000000000000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001010001000101011011100001000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001000001001101110011100011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010100011110110101001010001000101010001000011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101001010001000101010011100011000000
100111010110111010010011111110100000000001000001100011100000001000,100111000010111010010011111110100000000001000001100011100000000000
101111010110111010010011111110100000000001000001100011100000001000,100111010110111010010011111110100000000001000001100011100000001000
101111011110111010010011111110100000000001000001100011100000001000,101111011110111010000011111110100000000001000001100011100000001000
101111011110111010010011111110100000000001000001100011100000001000,101111010110111010010011111110100000000001000001100011100000001000
101111011110111110110011111110100000010001011111111011100011001000,101111011110111010110011111110100000010001001111101011100011000000
101111011110111110110011111110100000010001011111111011100011001000,101111011110111110110011111110100000000001010000010011000000000000
101111011110111110110011111110100000010001011111111011100011001000,101111011110111010010011111110100000000001000001100011100000001000
101111011110111010110011111110101000000001001001110011000001000000,101101011110101010010011111110100000000001001001110000000000000000
101111011110111010110011111110101000000001001001110011000001000000,101111011110111010010011111110100000000001001001110010000001000000
101111011110111010110011111110101001010001001101111011100011000000,101011011110111010100011110110100000000000000001101010100000000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110110010110011111110101001000001001101101010100011000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110011111110101000000001001001110011000001000000
101111011110111010110011111110101001010001001101111011100011000000,101111011110111010110010111110101001010001000100101011100011000000
101111011110111010100011010110101001010001001101010011100011000000,101111011110111010100010010110101001010001001100010011100011000000
101111011110111010100011010110101001010001001101010011100011000000,101111011110111000100011010110101001010001001101000011000011000000
101111011110111010110011111110101001010001001101010011100011000000,101111011110111010100011010110101001010001001101010011100011000000
101111011110111010110011111110101001010001001101010011100011000000,101101011110111000110011111110101001010001000101000011100001000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001111111111000011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101000010001001001100011100000000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101110011100000001000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010010011111110100011011011011111111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001000001001001100111100001000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010010011111110101000000000001000000010000000001000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110100011010001011111111111100001000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001111111111100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011100111010110011111110100000000000000001000000000000000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110100001010001001001101111100000000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111001100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010010011111110101001010001001111111111100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111110110011111110101001000001011001111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001000111110111100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011000011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,100101011110111010000000000000000000000000000001000000000000000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111110110011111110101011010001001111011011100011001000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101101011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011001000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111110110011111110100000010001011111111011100011001000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101111011100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001111111111100011000000
101111011110111110110011111110101011011011011111111111100011001000,101111011110111010110011111110101001010001001101010011100011000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111110101001010001101011111111100011001000
101111011110111110111011111110101011011011111111111111111011001011,101101000010111000110011111100101000010000000000101000000011000000
101111011110111110111011111110101011011011111111111111111011001011,101111000010111010010011111100101001010001100111111111000011001000
101111011110111110111011111110101011011011111111111111111011001011,101111000010111000110011111110100011010001101111011111100011000011
101111011110111110111011111110101011011011111111111111111011001011,101111011110111010110011111110100001010001001111111111100010000000
101111011110111110111011111110101011011011111111111111111011001011,101111010010111010110011111110101011010001101111111111100011000011
101111011110111110111011111110101011011011111111111111111011001011,100111000010111000010011111110100011000001101111111111100011000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111100101001010001101111111111111011001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111100101001010000101011111111100011001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111110101001010001101111111111111011001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111100101001010001101111111111111011001000
101111011110111110111011111110101011011011111111111111111011001011,101101000010111000010011111100101000000000000000110000000001001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111110101001010001101011111111100011001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111010110011111110101000000000000001000011000001000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111010110011111110100001010001001111111111100010000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111010110011111110100001010001001111111111100011000000
101111011110111110111011111110101011011011111111111111111011001011,101111000110111010110011111110100001010001101111111111100011000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111110101001010001101011111111100011001000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111000010011111110101001010001101011111111100011001000
101111011110111110111011111110101011011011111111111111111011001011,101111000010111000111011111110100011010001101111111111110011000000
101111011110111110111011111110101011011011111111111111111011001011,101111000010111000110011111110101001010001101111111111100011000000
101111011110111110111011111110101011011011111111111111111011001011,101111011110111110110011111110101011011011011111111111100011001000
101111011110111110111111111110101011011011111111111111111011001011,000111000010111000110011111100100011000001100011111011010010000000
101111011110111110111111111110101011011011111111111111111011001011,101111000010111000111111111110101011000001100111111111111011001011
101111011110111110111111111110101011011011111111111111111011001011,101111011110111110111011111110101011011011111111111111111011001011
111111111111111111111111111111111111111111111111111111111111111111,100101000010011000010011111110100011000000100011000011010000000000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000010111111110100011010001100111111111110000001000
111111111111111111111111111111111111111111111111111111111111111111,110111000010111000010111111111100011110001100111111111110011000000
111111111111111111111111111111111111111111111111111111111111111111,001111000010111000010011111110000011110001000111111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000110011111100000011010001000001111011010000000000
111111111111111111111111111111111111111111111111111111111111111111,100111000010111000010011111110100010000001100011010011110000000000
111111111111111111111111111111111111111111111111111111111111111111,001111001111111000011111111111100111011111100111111111110111001000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000010011111100000000000000000011000000000000000000
111111111111111111111111111111111111111111111111111111111111111111,001111001110111000010011111100100111111101101011111111110000000011
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000010011111100000011010000100001111001000000000000
111111111111111111111111111111111111111111111111111111111111111111,100101000010111000010011111110100011000000100010111011010000000000
111111111111111111111111111111111111111111111111111111111111111111,101111000010111000011111111111100011010101101011111111110011011000
111111111111111111111111111111111111111111111111111111111111111111,111111111111111100011111111111101111111111101111111111110111111000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000010111111110100011010000100101111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,100111000010111000010111111110100011010001100111111111110000011000
111111111111111111111111111111111111111111111111111111111111111111,000111001110111000010011111100000001010000000000110000000000001000
111111111111111111111111111111111111111111111111111111111111111111,100111000010111000010111111110100111010001100111111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,101111000000011000010111111110100111010001100011111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111001110011111100000000000000000000000000000000000000
111111111111111111111111111111111111111111111111111111111111111111,000001000010101000011011111110100011010000100001111010000000000010
111111111111111111111111111111111111111111111111111111111111111111,000000000010011000000000000000000000000000000000000000000000000000
111111111111111111111111111111111111111111111111111111111111111111,101111000010111000010111111110100111110000100011111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,110111100011111000010111111111101111010001100111111111110100000011
111111111111111111111111111111111111111111111111111111111111111111,100111000010111000010111111110100111010001100011111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,100111000010111000010111111110100011010001100111111111110000101000
111111111111111111111111111111111111111111111111111111111111111111,100111000010111100010011111100010000000000010000000010000000000100
111111111111111111111111111111111111111111111111111111111111111111,000111000010111100010111111110100011010000100111111111110000000000
111111111111111111111111111111111111111111111111111111111111111111,001111000010111000010011111100000001000000000001010010010000000000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000010111111110100011010101110111111111110000001000
111111111111111111111111111111111111111111111111111111111111111111,000111000010111000110111111110100011010001100111111111110000111000
